desagrado	Perdí la cuenta de las veces que se le ha explicado a este BURRO qué son los DD.HH.  #Noestamosenguerra https://twitter.com/tono_coloma/status/1189205770816147457 …¿Y LOS DERECHOS HUMANOS DE CARABINEROS? Desde el 18 de Octubre hasta hoy ya van #848CarabinerosHeridos con lesiones de diversa consideración.…
tristeza	"Oficina nacional de inteligencia  ANIHasta el nombre es de ""niñita""#YoApoyoACarabineros#NoMasViolencia#nomásencapuchados#NoMasMarxismopic.twitter.com/mY5IcilVV1"
desagrado	#ChileDesperto #Noestamosenguerra #renunciápiñerapic.twitter.com/WqyF9yKf2H
desagrado	Lo tuyo definitivamente es sembrar odio contra el actual gobierno. No hace ningún esfuerzo por estabilizar. #nomasencapuchados ni parlamentarios que actúan como tales.
confianza	Pedazo de foto demuestra con creces la fuerza del movimiento pero lo mejor con cara descubierta #nomasencapuchados #ChileDesperto #FueraMañalichpic.twitter.com/Kndip47min
desagrado	El FA y el PC quieren que Piñera agite su varita mágica y que todos ganen a partir de hoy 1millon de pesos como sueldo mínimo.#nomasencapuchados #NoMasMarchas
desagrado	Hemos presentado más querellas en 10 días que en todo el año pasado... Eso fue una queja o que? Les tocó ganarse los 6 palos mensuales.. #INDH #ChileSomosTodos #nomasencapuchados #ChileEnRebeldia #ChileDesperto
desagrado	#boric las prioridades de la gente son Afp, no más tag, trabajo y por sobre todo que ustedes trabajen y se bajen el sueldo a la mitad mínimo. No se aprovechen de pedir plebiscito ... si parásitos son todos ustedes no solo el gobierno de turno. #nomasencapuchados #chilequierepazhttps://twitter.com/jgaratvi/status/1189278623045423105 …@gabrielboric los mismos de la acusacion son los q incitaron todos los desastres en el pais @PCdeChile @Frente_Amplio @PSChile @GiorgioJackson @camila_vallejo @KarolCariola  tremendo volador de luces y apretando todo para salir del ojo del huracan #CHVNoticias
desagrado	@mbachelet en Chile se está violando el derecho a vivir tranquilo y en paz , necesitamos que escuche a toda la gente trabajadora que tiene miedo de la delincuencia, no queremos más saqueos ni que destruyan nuestras ciudades no más #nomasencapuchados #NoMa
confianza	Un activo Roberto Márquez, líder de @illapu entrega su visión en torno a los últimos hechos ocurridos en Chile. #Noestamosenguerra #LaMarchaMasGrandeDeChile2 @Cooperativahttp://bit.ly/2JzADmq
desagrado	Somos muy pasados a caca.. unos se juran El Guason, ahora andan con lo de La Purga, que manga de idiotas generando miedo e inseguridad en vez de unirnos todos contra el sistema que nos tiene así. #nomasencapuchados #ChileEnRebeldia #ChileDesperto #ChileSomosTodos
confianza	Que la música siempre nos  acompañe, sobre todo en esos momentos.#elderechodevivirenpaz #noestamosenguerra #marichiweu https://www.facebook.com/story.php?story_fbid=10220572003669627&id=1220005611 …
ira	"Estas son las personas a las que tú @sebastianpinera llamas ""vándalos"". Una vergüenza que ataques al pueblo chileno que grita descontento, tu manera de enfrentar la situación es ofensiva y denigrante, tienes la caga en el país, date cuenta#NiPerdonNiOlvido#NuevaConstitucion https://twitter.com/PiensaPrensa/status/1189279707533139968 …Por ti abuelo, por ti abuela. Por tod@s los pensionados de Chile. ""La lucha es por ustedes"". Mil gracias muchachos !! pic.twitter.com/CU1L3uaOVD"
desagrado	Declaramos en R3b3ld14 al hermano que clama dignidad (Chile) #renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chile #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz #marcha #noestamosenguerra #nomasabusos #chileunido #libertad #derechoshumanospic.twitter.com/Vz2kOmRRXu
desagrado	No más pacos encapuchados #nomasencapuchados
ira	#nomasencapuchados cuanta falta hizo ahora la ley antiencapuchados q los hueones miserables del congreso rechazaron, ahi se nota q no piensan en el ciudadano...la rechazaron solo porque fue enviada por un gobierno de derecha, no piensan estos mierdas
desagrado	Vuelve la Burra al trigo... #nomasencapuchados
ira	Gobierno de Piñera intentara engañar con llamados a la pacificación pero con la más brutal represión policial #NuevaConstitucion #renunciapiñera
ira	“Si quiero me las pesco…”: jóvenes denuncian brutal agresión de presuntos militares https://chileobservador.com/2019/10/29/si-quiero-me-las-pesco-jovenes-denuncian-brutal-agresion-de-presuntos-militares/ … vía @ChileObservador #CooperativaTeSuma #bailapikachu #nomasencapuchados #transportistas #ULTIMAHORA #ChileEnRebeldia #ChileDesperto #NoMasViolencia
miedo	El @inddhh dice que sean producido 20 muertes desde la semana pasada 5 en manos de #agentesdelestado y 15 por otras causas pero esas 5 son las importantes eso se llama #ideología #NoMasViolencia #NoMasMarchas #Noestamosenguerra #incongruenciadeizquierda #ChileDespertó #Chile
desagrado	#Noestamosenguerra  #NuevaConstitucion #RenunciaPiñerahttps://twitter.com/t13/status/1188945525577531392 …Esta fue la reacción de los manifestantes que esta tarde ocuparon la Alameda de Santiago, ante el paso de Bomberos.…
desagrado	"Miente miente que algo queda #NoMasViolencia #nomasencapuchados #NoMasMarchas #YoApoyoNuestraConstitucion #PazParaChile @joseantoniokasthttps://twitter.com/cata1965/status/1189230617789128704 … Fiscalía descarta  q proyectil fue de militaresTerminò la mentira de algunos twuiteros desprestigiando a militares por muerte d Valeska Carmona  Su madre además hizo un llamado de parar estos ""gustitos políticos""…"
desagrado	#renunciapiñera #chilenosunidos#Noestamosenguerra #NoMasAgresionesABomberos #NoMasAbusoshttps://twitter.com/andres20ad/status/1188994413122539520 …Para los fascistas que quieren meter en el mismo saco a los miles que marchamos pacíficamente con un puñado de vándalos y que ahora piden #NoMasMarchas: en el video se ve como los que marchan hacen espacio…
ira	Esto es verdad? @CristobalYessen De ser así, es horrible y condenable. #NoEstamosEnGuerra https://twitter.com/ividaltam/status/1189011481213489154 …Hace algunas horas Carabineros reconocieron en la calle a @CristobalYessen . Lo detuvieron ilegalmente en Las Condes, lo trasladaron a la 3.ª Comisaría y lo sometieron a horas de torturas.Acaba de recuperar su libertad porque no había qué atribuirle.…
alegria	Maravilloso ver como se reune tanta tanta gente a manifestarse pacíficamente #ChileDesperto #NoTenemosMiedo #Noestamosenguerra
tristeza	Chile #NoMasViolencia #nomasencapuchados https://twitter.com/IdeasporC/status/1189283414039552004 …Insolito e irresponsable. Todos amamos #Chile y tu? Lo amas? Si es asi aporta... #NoMasViolencia #nomasencapuchados
desagrado	Y cuando llega a la casa mamá que hay de comidano lo viste venir .........Mamá donde está mi ropa limpiaMamá me das plata para cargar el pase Mamá, mamá, no lo viste venir. #nomasencapuchados https://twitter.com/adahenriquezbus/status/1189273366152318976 …No lo vieron venir!? https://twitter.com/DebiaEduardo/status/1188950214545170437 …
confianza	El rock siempre presente #Noestamosenguerra #LaMarchaMasGrandeDeChilepic.twitter.com/2hxyn4c8EN
anticipacion	Para avanzar, debemos ponernos en el lugar de las personas que sufren día a día el rigor de este nefasto sistema económico #EstoNoHaTermimado #NuevaConstitucion #ChileDespertopic.twitter.com/qHOKW8grtt
desagrado	@biobio @Cooperativa @TVN #nomasencapuchados #ChileResistehttps://twitter.com/paolamancini/status/1189267084032860160 …Tienen que subir las penas para los delitos económicos a el estado nada de pena domiciliaria que suban las penas a delitos de cuello y c
desagrado	"Súmele a observador de dd.hh fue atacado con SIETE PERDIGONES. Ministro Blumel debe responder y frenar la represión desmedida de Carabineros.#ULTIMAHORA #LaMarchaMasGrandeDeChile2 #ChileDesperto #ChileEnHuelga #AsambleaConstituyente #PlazaItalia #NuevaConstitucion #indhhttps://twitter.com/latercera/status/1189300881356972037 …Investigadora de Amnistía Internacional: ""Este tipo de situaciones no esperábamos verlas en Chile. Ha sido una mala sorpresa para todos"" http://bit.ly/2Wl8cxG  pic.twitter.com/yrii2SlLuS"
confianza	La lucha sigue!  #UnidadEnLaDiversidad#AmericaLatinaZonaDePaz#HeroicoPuebloDeChile#AsambleaConstituyente#NuevaConstitución pic.twitter.com/HoS2n0hzth
desagrado	Y ahi tiene Venezuela su asamblea constituyente.  En su face!  #NOaLaAsambleaConstituyente #ParoNacional #bienvenido13 #PrensaCorrupta #nomasencapuchados https://twitter.com/desde_1965/status/1188728864593326080 …La catástrofe en Venezuela comenzó con la Asamblea Constituyente. Programa La Silla Caliente conducido por  Óscar Yánez, 1998. pic.twitter.com/yc8v8rvdAd
confianza	"Vine a comprar al supermercado.... Ojo .... a ""'comprar"".. NO a robar, NO a saquear y NO a incendiar. #FelizMartes #NoMasViolencia #Nomasmarcha #nomasencapuchados #NoMasVandalismo"
ira	Nos estan garchando a todos (por izq y dere)El FORO DE SAO PAULO Y Sus 5 Planes Para Latinoamérica  | El Grupo De P... https://youtu.be/jqMvt6jBTZY  #LaMarchaMasGrandeDeChile2 #nomasencapuchados #ChilenosQueHablan #Truco
ira	Paren la weá como diría el ñrofesor rosa #nomasencapuchados
desagrado	Ley contra encapuchados. El que quiera manifestarse que lo haga, pero dando siempre la cara #nomasencapuchados
desagrado	Declaramos en R3b3ld14 a Paula (Chile) El derecho de vivir en paz.#renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia  #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz  #noestamosenguerra #nomasabusos #chileunido #mujer #libertad #derechoshumanospic.twitter.com/57xuxNANja
ira	#nomasencapuchados estos weones son los que echan a perder las marchas pacíficas. Qué se vayan a la mierda!
confianza	#Nodejemosdepelear#LaMarchaMasGrandeDeChile2#Noestamosenguerrahttps://www.facebook.com/787941268042453/posts/1377270895776151/?sfnsn=mo&d=n&vh=e …
confianza	Deberíamos habernos dado cuenta antes!!! Es Robin Hood y su pandilla los que están en la calle. No están saqueando!!! Están quitándole a los ricos para darle a los pobres !! #NoMasMarchas #nomasencapuchados #NOaLaAsambleaConstituyente #nomassaqueoshttps://twitter.com/nic0lele/status/1189275692179042304 …Se nota que no sales a la calle ni a comprar pan, los que andan saqueando son cabros jóvenes que después andan regalando la mercadería en la pobla, que no le harían daño a su vecino. Te hace falta salir de la burbuja qla en la que vives. Anda a visitar las comunas de la zona sur.
confianza	Después vendrá la marcha de los tuertos lamentablemente.Espero que el próximo 19 septiembre estemos juntos todos en la gran parada militar y rindamos homenaje a los verdaderos mártires de esta #Noestamosenguerra
confianza	#Repost moiseselmago ☆☆☆☆Ya perdimos el miedo!*Link descarga del video en bio*moiseselmago ...#MoisesSepulveda #Videography #EstoPasaEnChile #ChileDesperto #NoEstamosEnGuerra #NoMasAFP #NuevaConstitución… https://www.instagram.com/p/B4Na0tLJ37y/?igshid=uazogm3zw4cn …
miedo	La patria no es más que su gente, y hoy la gente de Chile está en peligro de perderlo todo. Nuestros derechos fundamentales sí valen la pena. Defenderlos con uñas y dientes es lo que nos queda. #RenunciaPiñera #AcusacionConstitucional #Noestamosenguerra https://twitter.com/fuedicho/status/1189223327245787138 …“Cuando la patria esta en peligro, todo esta permitido, excepto, no defenderla”.José de San Martín#Fuedicho pic.twitter.com/bbGDBmxcWW
desagrado	hola alguien tiene un hilo o listado de #perdonazos a grandes empresas en #Chile,hoy haremos debate a las 19 hrs y queremos hablar de eso tambien,gracias!#ChileNoSeRinde #Noestamosenguerra #Ayudapic.twitter.com/xGCx2ts5tQ
confianza	Que no se detenga el movimiento #Antofagasta #Noestamosenguerra #cop25chilehttps://twitter.com/hazqvalga/status/1189203592890257409 …#LaMarchaMasGrandeDeChile2Vamos Antofagasta Ctm!No nos para nadie... pic.twitter.com/YG1y0NmpqW
ira	#nomasencapuchados  cómo unos poco pueden mandar  a la mierda un movimiento... Piñera se soba las manos al ver como la población se divide... Si la destrucción continua será el momento propicio para un populista como kast. #laserena #Coquimbo
desagrado	Declaramos en R3b3ld14 a todos los que hoy están en la calle (Chile) #renunciapiñera #fuerzachile  #todosjuntos  #resistencia #chile #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz #marcha #noestamosenguerra #nomasabusos #chileunido #libertad #derechoshumanospic.twitter.com/Oi6fTtzKjE
ira	#ChilenosQueHablan #nomasencapuchados #bailapikachu #LaMarchaMasGrandeDeChile2 TODOS DESPUES DEL CAMBIO DE GABINETE: Piñera qlo :vpic.twitter.com/g4bLkwAvtn
desagrado	Y qué pasó con la rebaja de la dieta parlamentaria? Podría decir si ya la aprobaron y los detalles de la misma. #YoApoyoNuestraConstitucion #NoMasMarchas #NoMasViolencia #nomasencapuchados #ApaguenlaTv
desagrado	Declaramos a San Fernando en R3b3ld14 (Chile) #renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chile #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz #marcha #noestamosenguerra #nomasabusos #chileunido #mujer #libertad #derechoshumanos #rebeldiapic.twitter.com/Nm8f94gWYU
desagrado	#nomasencapuchados#FueraComunismoDeChile#FueraComunistas#NoMasMarchas#NoMasViolenciaAgenda de Maduro para someter a Chile, comentada por argentinoshttps://youtu.be/vtbxmt3rjbY
desagrado	#chilenosquehablan #nomasencapuchados #HabraConsecuencias #ChileDesperto #ChileEnRebeldiahttps://twitter.com/al2salas/status/1189018737170620416 …Podria haber sido explicado por otro...pero mas claro? Imposible!…
ira	Y para eso tu eres #Diputada?? No tienes ni titulo no te da vergüenza #nomasencapuchados
desagrado	Mire la Alameda ahora y dígame de dónde viene la violencia, señora Vocera.La espero.@KarlaEnAccion #NoMasViolencia #ChileViolatesHumanRights #Noestamosenguerra https://twitter.com/Cooperativa/status/1189206614374604800 …[Audio] Vocera de Gobierno: La violencia está tapando las legítimas demandas de la protesta social #CooperativaTeSuma http://bit.ly/32WWBHB  pic.twitter.com/9iV1I0Uxg7
confianza	En este minuto en pleno centro de Concepción. Aunque no lo parezca, #Noestamosenguerra pic.twitter.com/i4XOvKZLYD
desagrado	"#estoesviolento #ChileDesperto #RenunciaPiñera #Noestamosenguerra #NoMasAbusos #Noentiendennadahttps://twitter.com/UPLaRadio/status/1189168156327251969 …""termino todos los meses a fin de mes comiendo huevo con arroz""Estanislao Vergara de 85 años llama a quienes marchan de forma pacífica a no aflojar por las exigenciaz sociales y económicas de todo Chile en el…"
miedo	Piden #nomasencapuchados, siendo que estos son los mismos que dicen defenderlos, hay un montón de pruebas que los incrimina, no hay peor ciego que aquel que no quiere ver la realidad.
desagrado	basta #ULTIMAHORA #nomasencapuchados . pic.twitter.com/dcvCz6y5Ln
desagrado	Ya poh cómputines, ¿cuando lanzarán el waze de las protestas? En Valparaíso es un laberinto el caminar. @sitiodelsuceso #nomasencapuchados
ira	"#NoEstamosEnGuerra#EstoNoHaTerminado#ChileQuiereCambios #ElDerechoDeVivirEnPaz @jisamit, ""el pingüino"" homofóbico que asume como ministro en Bienes Nacionales. “Que se vaya @lcruzcoke…genial el ministro que tienen a cargo de la cultura, a favor de uniones gay”.pic.twitter.com/xWZehYjTCR"
confianza	https://m.facebook.com/story.php?story_fbid=467095573905152&id=101200287088690 …Hay que ir a por todo. nada de parches ni de medios gabinetes #QueSeVayaPiñera  #NuevaConstitución  #NoAlGatopardo
desagrado	ACUSACION INSTITUCIONAL!!!!!!!!!!  AAAAHOOOOOORAAA¡¡¡¡¡¡¡¡#nomasencapuchados #transportistas #Intrusos #NuevaConstitucion2020 #psoriasis #90MinutosFOX
desagrado	"#nomasencapuchados #FueraBoric #FueraComunismoDeChile  #FueraComunistas #FueraFrenteAmpliohttps://twitter.com/claucat80/status/1188941665903484928 …Ahora los periodistas haciéndose los weones con las manifestaciones de los ""pacificos"". Ellos junto al PC y FA son culpables de este descalabro."
desagrado	No pueden disimular la DESESPERACIÓN, fachos?Dato Útil: Los pasajes a Brasil se dispararon#LaMarchaMasGrandeDeChile2 #ChilenosqueHablan #nomasencapuchados #NoMasMarchashttps://twitter.com/KarolCariola/status/1189236928375382017 …¡Ojo! Hay un esfuerzo sistemático y organizado por desvirtuar #LaMarchaMasGrandeDeChile2 que se está convocando para hoy. Incluso usuarios de tuiter denuncian que hay cuentas de derecha involucradas…
miedo	#nomasencapuchados #NoMasMarchas #NoMasViolencia #NoMasComunismohttps://twitter.com/Dulceclo75/status/1189259067589570561 …Estamos luchando con lo que podemos ya cada dia más se esta haciendo notar el descontento de los chilenos por los saqueos,incendios y marchas que solo están destruyendo el pais..hasta mis amistades que avalaban esto están chatos porque les afecto el bolsillo están despertando
desagrado	Que lo acusen y después #QueSeVayanTodos#QueRenunciePiñera  #AsambleaConstituyente  #NuevaConstitución https://twitter.com/PipeHenriquezO/status/1189297366957993986 …RT-RT.Diputados del FA junto con todas las bancadas de la oposición confirman que presentarán Acusación Constitucional contra ex Ministro Chadwick…
desagrado	Solo quieren amedrentar la PROTESTA POPULAR, con represión desatada... sepa este gobierno dictatorial, que nada detendrá!!!#EstoNoHaTermimado#NuevaConstitucion#PiñeraALaCarcel
desagrado	Declaramos a los músicos en R3b3ld14 (Chile) El derecho de vivir en paz. #renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz  #noestamosenguerra #nomasabusos #chileunido #libertad #derechoshumanospic.twitter.com/em9vb8c2LX
desagrado	Falto poner, destruyendo así el. Paseo peatonal donde un sin fin de penquistas debía transitar al siguiente día para trabajar... Sea más objetivo... No tanto populismo... #Concepción #NoMasViolencia #nomasencapuchados https://twitter.com/rsumen/status/1188929389783896065 …Gran #barricada en #BarrosArana con #ColoColo en #Concepción. Manifestantes entraron a tienda #Johnsons que recibió #perdonazo de 125 millones de dólares por parte del #SII, para alimentar el fuego con sus productos. pic.twitter.com/bgeDqvqXBh
miedo	"“El que tolera el desorden para evitar la guerra, primero tiene el desorden y luego la guerra""Maquiavelo, El príncipe 1513 #nomasencapuchados"
ira	Esto no ha terminado  #RenunciaPineraQliao #AsambleaConstituyente #NuevaConstitucion #EstoNoHaTermimado #MarchaMasGrandeDeChile2pic.twitter.com/clfIXATYSn
confianza	"Por un chile más justo, por pensiones dignas para nuestros abuelos #ChileEnRebeldia #ChileDesperto #ChileQuiereCambios #ChileResiste #Noestamosenguerra https://twitter.com/piensaprensa/status/1189279707533139968 …Por ti abuelo, por ti abuela. Por tod@s los pensionados de Chile. ""La lucha es por ustedes"". Mil gracias muchachos !! pic.twitter.com/CU1L3uaOVD"
desagrado	#ChilenosQueHablan #LaMarchaMasGrandeDeChile2 #chile #NoMasViolencia  pork no ponen toke de keda en el Congreso así no dejan salir a ningún politico hasta k se pongan de acuerdo y solucionen todo lo k pide el pueblo  #nomasencapuchados @aluksicc @marcelobarti @meganoticiascl
confianza	#CuidemosNuestraDemocracia #ParoNacional #bienvenido13 #PrensaCorrupta #nomasencapuchados pic.twitter.com/3IMPpGHxvB
confianza	#LaMarchaMasGrandeDeChile2 #ChileDesperto #NuevaConstitucion pic.twitter.com/oBlBctnofd
desagrado	@tere_marinovic#nomasencapuchadosPara eso quieren los gobiernos el Frente Amplio. pic.twitter.com/2kwPjBoNvR
confianza	Insolito e irresponsable. Todos amamos #Chile y tu? Lo amas? Si es asi aporta... #NoMasViolencia #nomasencapuchados
desagrado	#nomasencapuchados este hashtag debiera ser #nomasladronesdecuelloycorbata estos son peores que los que luchan para que seamos escuchados!!
confianza	Que los mismos manifestantes actúen contra vándalos encapuchados.#nomasencapuchados https://twitter.com/freddy_stock/status/1188976838456102914 …A parar la violencia. La de encapuchados, sujetos no identificados, que queman y destruyen. La del Estado que dispara, tortura, viola y mata...hay que empezar a construir y es deber del Gobierno dar señales más claras y contundentes de que entendió lo que ya se dijo sin violencia
confianza	No sigan el juego, esto es la estrategia del agotamiento, en la prox marchas detener y descubrir a los encapuchados, para ver realmente quienes son y a quienes sirven #ChileDesperto #nomasencapuchados #HabraConsecuencias #metrosantiago #LaMarchaMasGrandeDeChile #NuevaConstitucionhttps://twitter.com/Al2salas/status/1189018737170620416 …Podria haber sido explicado por otro...pero mas claro? Imposible!…
ira	#ChileDespertó: Las muertes durante estas manifestaciones nunca quedarán en el olvido.#ChileDesperto #LaMarchaMasGrandeDeChile2 #ParoNacional #DenunciasyAbusosCNNCHV #SinAbusos #Noestamosenguerra #DDHHhttps://twitter.com/biobio/status/1189219328299798528 … Realizan manifestación en el Paseo Ahumada en Santiago en contra de las muertes que se han registrado estos últimos días. pic.twitter.com/EeZs11Wq4p
desagrado	"“Al Capitolio le viene bien que estemos divididos.” - Los juegos del hambreO mejor dicho: ""A los políticos les viene bien que estemos divididos""#Noestamosenguerra #ChileDesperto #ChileSomosTodos  #nocreoenlospoliticos"
desagrado	¿Desde cuando es un privilegio manifestarse? No estaban haciendo nada más que protestar con su voz, tanto miedo tiene el gobierno que reprime a cualquier persona que se manifiesta ya sea de manera pacifica o violenta.#NoMasRepresión #Noestamosenguerra https://twitter.com/24HorasTVN/status/1189223744696389636 … Con el carro lanza agua, Carabineros dispersan marcha pacífica de educadoras de párvulos en el centro de Santiago. pic.twitter.com/OvOBWtZycU
desagrado	A #PlazaItalia gente  por favor sin violencia, cuidemos entre todos que sean manifestaciones pacíficas, que los únicos violentos sean los pacos, sobre todo los pacos infiltrados encapuchados! #nomasencapuchados #ChileDesperto
desagrado	Declaramos en R3b3ld14 a San Fernando (Chile) El derecho de vivir en paz #renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz  #noestamosenguerra #nomasabusos #chileunido #libertad #derechoshumanospic.twitter.com/dCAMDnKquh
sorpresa	Mientras tanto en Korea (unos amigos me mandaron esto)estan más preocupados por nosotros que nuestro propio estado. #Noestamosenguerra #noson30pesossino30años #NuevaConstituciónpic.twitter.com/IQ5HGSXtIn
sorpresa	¿Qué será lo que está pidiendo la gente?#chile #EstoNoHaTerminado #nuevaconstitucion #marcha #lamarchamásgrandedechile en Santiago, Chile https://www.instagram.com/p/B4N7qLmFauV/?igshid=ihjbt3ebftr1 …
ira	Aunque las pérdidas materiales se recuperan, las vidas de las personas que han muerto y los ojos de cientos de personas no! #Noestamosenguerra
ira	López: “no somos iguales” #FelizMartes #FelizMartesATodos #LoUltimo #BesoChallenge #nomasencapuchados https://twitter.com/carlostorresf_/status/1189014008176795649 …Ella es Assenet Lavalle Arenas, titular de la Comisión Estatal de Vivienda en el gobierno morenista de la 4T #Puebla.…
desagrado	Sin justicia no hay paz! Hoy en Barcelona condenamos la violencia Estatal en Chile y conmemoramos a lxs caídos en la lucha#ChileDesperto #ChileDespertoBCN#DestituciónConstitucionalAPiñera#EstoNoHaTerminado#ChileNoSeRinde#ResisteChile#NoEstamosEnGuerra#SeguimosEnLaLuchapic.twitter.com/6Y7WeX1r9a
confianza	Es hora de un Chile nuevo, y empieza con una #nuevaconstitución ! Siéntanse libre de compartir. Si alguien quiere la imagen para imprimir o serigrafiar me manda un mensaje.También en: https://www.instagram.com/p/B4NY1SNotuv/ #chiledesperto #noestamosenguerra #marcha #asambleaconstituyentepic.twitter.com/6eCdXGAvyh
desagrado	puros zorritozorron #PineraDictador #LaMarchaMasGrandeDeChile #Noestamosenguerra #nuevaconstituciónahorahttps://twitter.com/haizenverg/status/1189155858523054080 …El equipo del Ministro Blumel tiene menos calle que Venecia. pic.twitter.com/U5kVODfpoh
desagrado	Declaramos Isla Negra y al poeta en R3b3ld14 (Chile) #renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chile #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz #marcha #noestamosenguerra #nomasabusos #chileunido #mujer #libertad #derechoshumanospic.twitter.com/nQqoi8Rw4o
ira	#chiledespertó #NoMasViolencia de que despertamos estamos igual no sean wnes no confíen en el primer wn que tira la piedra, #nomasencapuchados si queremos un cambio quemando y destrozando el país no vamos a lograr nada, con la marcha del viernes nos escucharon en el exterior  pic.twitter.com/gbyAOTR99X
desagrado	#nomasencapuchados Por favor en masa abalanzarse sobre encspuchados. Organizar turbas que derriben a encapuchado y sacar la capucha fotografiarlos. Al instante.
desagrado	"#FueraBoric @gabrielboric te queda poco antes que vayan por ti y que la justicia vaya por ti, por terrorista y destruir nuestro país infeliz #nomasencapuchados #FueraFrenteAmplio en primera clase te mandamos a Venezuela...bueno tú ya la conoces ""Héroe del pueblo"", criminal https://twitter.com/RSuknoRM/status/1189274802500046848 …pic.twitter.com/QEMGzJGxfx"
desagrado	#Antofagasta #ChileSomosTodos #Noestamosenguerra https://twitter.com/Genesis_PP/status/1189285532834156544 …MÁXIMA DIFUSIÓN: en #Antofagasta detienen d forma ilegal a joven q transitaba en la calle. Marcelo Pérez se llama y supuestamente le hicieron control d identidad pero lo detuvieron. X el centro de Ricaventura …
desagrado	Declaramos en R3b3ld14 a David (Angola).#renunciapiñera #fuerzachile #revolucion #todosjuntos  #resistencia #chile #chiledesperto #nosdeclaramosenrebeldía #elderechodevivirenpaz #marcha #noestamosenguerra #nomasabusos #chileunido #mujer #libertad #derechoshumanos #rebeldiapic.twitter.com/rDpzeHYMqF
desagrado	Bien, no los dejen salir, #Chile necesita proteccion !! #LaMarchaMasGrandeDeChile #NoMasViolencia #nomasencapuchados
desagrado	"quieren el poder a toda costa y destruir la #Democracia. #IzquierdaGolpista máximos culpables de todo, 23 años gobernando, los partidos + ricos de #Chile. #BastaDeViolencia #ChileQuierePaz #nomasencapuchados @gblumelhttps://twitter.com/maylwino/status/1189004739201159168 …Irresponsable!!!!                          Teillier: ""Puede que la acusación se pierda, pero no en las calles"": https://www.eldinamo.cl/nacional/2019/10/28/guillermo-teillier-por-acusacion-constitucional-puede-que-se-pierda-en-el-parlamento-pero-no-en-las-calles/ …"
desagrado	#nomasencapuchados #NuevaConstitucion2020 #Chileenmarcha #ChileNoQuiereMigajas #MarchaMasGrandeDeChile #LaMarchaMasGrandeDeChile2pic.twitter.com/RBFU18as6n
